id,titulo,infos,valor,local,data_anuncio,link,DATA_COLETA_METADADOS
1034937449,Honda Civic LXR 2.0 2014,115.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 71.500,Limeira -  SP,"Hoje, 17:36",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxr-2-0-2014-1034937449,2022-06-01
1030257897,Vendo GLA 200 1.6  2018 R$  135900,42.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 135.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-gla-200-1-6-2018-r-135900-1030257897,2022-06-01
996368148,"Vendo Ford Focus ""Completão""",172.718 km  |  Câmbio: Manual  |  Flex  |  ,R$ 29.900,Brasília -  DF,"Hoje, 17:35",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ford-focus-completao-996368148,2022-06-01
1005658643,Tiggo 5x Txs Turbo 1.5 Completa - (ÚnicoDono),19.194 km  |  Câmbio: Automático  |  Flex  |  ,R$ 129.990,Recife -  PE,"Hoje, 17:35",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/tiggo-5x-txs-turbo-1-5-completa-unicodono-1005658643,2022-06-01
1028191067,Palio 1.0 Flex 2P 2009 - Pitbull - IPVA 2022 pago.,111.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 16.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-1-0-flex-2p-2009-pitbull-ipva-2022-pago-1028191067,2022-06-01
1036768329,Strada Volcano 1.3 22/22 0km,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 113.466,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-volcano-1-3-22-22-0km-1036768329,2022-06-01
979105726,VOLKSWAGEN JETTA 2.0 T 2014,130.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 77.900,Londrina -  PR,"Hoje, 17:35",https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-jetta-2-0-t-2014-979105726,2022-06-01
1007287967,C10,75.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 43.000,Brasília -  DF,"Hoje, 17:35",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c10-1007287967,2022-06-01
1031341669,sw4 - toyota - hilux - 1998,218.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 60.000,Salvador -  BA,"Hoje, 17:35",https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/sw4-toyota-hilux-1998-1031341669,2022-06-01
1019147964,Hyundai Hb20x 1.6 16V FLEX EVOLUTION AUTOMÁTICO,23.460 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.990,Brasília -  DF,"Hoje, 17:35",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20x-1-6-16v-flex-evolution-automatico-1019147964,2022-06-01
1020428978,BMW 328i M Sport 2.0T - Único Dono - Revisões em Concessionária - 2018,54.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 189.990,Guarulhos -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-328i-m-sport-2-0t-unico-dono-revisoes-em-concessionaria-2018-1020428978,2022-06-01
1032441415,Sw4 Srx 7 lugares 2019,95.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 307.800,Aracaju -  SE,"Hoje, 17:35",https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/sw4-srx-7-lugares-2019-1032441415,2022-06-01
1011908870,RENEGADE 2020/2021 1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO,53.773 km  |  Câmbio: Automático  |  Flex  |  ,R$ 100.420,Porto Alegre -  RS,"Hoje, 17:35",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renegade-2020-2021-1-8-16v-flex-longitude-4p-automatico-1011908870,2022-06-01
1030247062,Vendo Renegade 1.8 Aut R$74900,86.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 74.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-renegade-1-8-aut-r-74900-1030247062,2022-06-01
1036401554,Abaixo da Tabela Fipe Jeep Compass Longitude 2.0 Aut. 2019,34.500 km  |  Câmbio: Automático  |  Flex  |  ,R$ 128.990,Mogi das Cruzes -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/abaixo-da-tabela-fipe-jeep-compass-longitude-2-0-aut-2019-1036401554,2022-06-01
976048821,new tucson gls turbo,27.924 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 149.000,Criciúma -  SC,"Hoje, 17:35",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-tucson-gls-turbo-976048821,2022-06-01
1037441313,ARGO COMPLETO ANO 2020,42.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 62.900,Vila Velha -  ES,"Hoje, 17:35",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/argo-completo-ano-2020-1037441313,2022-06-01
997549094,ARGO DRIVE ENT+859 FIXAS,42.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 55.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-ent-859-fixas-997549094,2022-06-01
1006718983,MINI COOPER 1.6 S 16V TURBO,81.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 74.900,São Caetano do Sul -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mini-cooper-1-6-s-16v-turbo-1006718983,2022-06-01
1033549631,VW Crossfox 1.6 MI Flex Manual,137.936 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.900,Saquarema -  RJ,"Hoje, 17:35",https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/vw-crossfox-1-6-mi-flex-manual-1033549631,2022-06-01
1001355128,Jeep Renegade 2020 1.8 16v flex sport 4p automático,22.677 km  |  Câmbio: Automático  |  Flex  |  ,R$ 95.900,Contagem -  MG,"Hoje, 17:35",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2020-1-8-16v-flex-sport-4p-automatico-1001355128,2022-06-01
1028539614,Pajero Sport 3.5 V6 Flex 4x4 Aut,122.797 km  |  Câmbio: Automático  |  Flex  |  ,R$ 54.900,Osasco -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-sport-3-5-v6-flex-4x4-aut-1028539614,2022-06-01
